O_per,NF_per,NM_per,valency_NF,valency_NM,automic_mass,automic_vol,A_number,automic_radius,vdwall_radius,covalent_radius,element_dipole_polarizability,others,pH,Temp (Celsius),f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,rate (gm/m2/day)
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,12,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.041009324
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,9,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.018005277
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,10,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.09487956
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,11,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.249938482
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,12,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.499876963
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,9,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.020601725
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,10,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.579954341
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,11,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.956075357
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,12,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,3.712678416
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,9,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.154088287
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,10,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,1.23027971
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,11,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,3.445753824
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,12,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,5.94513864
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,9,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.001781115
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,10,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.00388254
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,11,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.01140496
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,12,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.043193252
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,9,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.024265872
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,10,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.02839107
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,11,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.172045032
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,12,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.749815445
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,9,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.154088287
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,10,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.189031143
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,11,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.740109096
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,12,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,2.66924592
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,9,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.368841254
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,10,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.919676549
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,11,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,2.111130864
0.612137203,0.261722351,0.126140446,298.18,46.84,6594.200629,2548.914408,3218.74,632.4176,569.5751,283.4727,10941.4765,2.09,12,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,4.61051568
0.608576596,0.206959423,0.184463981,231.954948,63.24808587,6913.146697,2645.938297,3382.272787,645.4129236,585.2698872,302.6569958,13587.462,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.016791983
0.608576596,0.206959423,0.184463981,231.954948,63.24808587,6913.146697,2645.938297,3382.272787,645.4129236,585.2698872,302.6569958,13587.462,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.017908214
0.608576596,0.206959423,0.184463981,231.954948,63.24808587,6913.146697,2645.938297,3382.272787,645.4129236,585.2698872,302.6569958,13587.462,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.019097241
0.608576596,0.206959423,0.184463981,231.954948,63.24808587,6913.146697,2645.938297,3382.272787,645.4129236,585.2698872,302.6569958,13587.462,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.026935118
0.608576596,0.206959423,0.184463981,231.954948,63.24808587,6913.146697,2645.938297,3382.272787,645.4129236,585.2698872,302.6569958,13587.462,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.031788292
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.002450853
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.003518551
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.004319325
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.007668016
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.007206964
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.007862143
0.605203655,0.224815951,0.169980394,254.1126899,57.37402564,6911.103017,2633.335166,3373.072363,642.9930938,583.7179992,299.9414713,13233.64486,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.013491825
0.61000076,0.243640159,0.146359081,282.8357965,49.78424078,6644.46733,2598.32643,3263.447118,644.9990057,584.9034278,294.8160757,11818.39478,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.004950238
0.61000076,0.243640159,0.146359081,282.8357965,49.78424078,6644.46733,2598.32643,3263.447118,644.9990057,584.9034278,294.8160757,11818.39478,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.01028873
0.61000076,0.243640159,0.146359081,282.8357965,49.78424078,6644.46733,2598.32643,3263.447118,644.9990057,584.9034278,294.8160757,11818.39478,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.009075436
0.61000076,0.243640159,0.146359081,282.8357965,49.78424078,6644.46733,2598.32643,3263.447118,644.9990057,584.9034278,294.8160757,11818.39478,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.008614385
0.603019144,0.225478068,0.171502788,253.4721029,60.19067851,6689.860838,2565.46805,3278.466776,627.018813,568.2190849,290.678614,12331.6718,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.004367857
0.603019144,0.225478068,0.171502788,253.4721029,60.19067851,6689.860838,2565.46805,3278.466776,627.018813,568.2190849,290.678614,12331.6718,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.003979603
0.603019144,0.225478068,0.171502788,253.4721029,60.19067851,6689.860838,2565.46805,3278.466776,627.018813,568.2190849,290.678614,12331.6718,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.008590119
0.603019144,0.225478068,0.171502788,253.4721029,60.19067851,6689.860838,2565.46805,3278.466776,627.018813,568.2190849,290.678614,12331.6718,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.012788115
0.603019144,0.225478068,0.171502788,253.4721029,60.19067851,6689.860838,2565.46805,3278.466776,627.018813,568.2190849,290.678614,12331.6718,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.014608055
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.001480218
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.002450853
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.004950238
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.006381924
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.00599367
0.59032629,0.267748415,0.141925295,322.0082229,43.99721918,6097.681899,2413.946231,3020.005323,601.7939905,550.5430588,276.6697354,11056.21877,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.007886408
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.036398808
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.044163887
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.04925972
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.041494641
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.056054164
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.052414284
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.045862498
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.046347816
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.041009324
0.600001542,0.25572766,0.144270798,306.9878741,44.00340622,6178.67424,2439.215297,3060.066006,603.5120447,550.1592347,278.7309734,11243.8358,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.03979603
0.59612448,0.280173197,0.123702323,338.1998091,39.15234068,6124.084292,2432.796764,3033.008981,612.0011359,558.9123962,277.2999101,10400.41118,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.01099244
0.6004274,0.233108097,0.166464503,279.7297162,49.9393509,6273.141438,2480.744629,3103.491909,606.7696242,552.6308062,284.7457894,12274.86626,0,9,40,12.076344,-6.8089805,-15.21027,-3.5438874,4.648686,8.736887,5.380884,26.000113,-0.25453243,31.644367,0.228099197
0.59731286,0.28191348,0.12077366,334.14,47.72,6380.821742,2641.683876,3145.4,666.2779,605.6185,296.676,10961.967,0,9.2,200,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,0.25964483
0.573817292,0.282509904,0.143672804,339.1,54.86,6799.084499,2644.947352,3286,663.3852,608.5078,300.1774,12471.058,0,9.4,200,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,0.570247992
0.617554186,0.287439836,0.095005978,339.7,36.72,6430.224578,2571.733557,3173.64,644.6611,582.2692,285.0515,9631.451,0,8.6,200,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,0.099975393
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.02,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,8.00773776
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,9.95,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,6.91577352
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.21,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,6.478987824
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.35,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,5.993670384
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.22,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,4.804642656
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.32,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,4.48918632
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.33,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,4.197995856
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.35,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,3.203095104
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,11.02,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,3.591349056
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,11,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,3.542817312
0.572132754,0.24021799,0.187649256,274.6,67.76,6891.129745,2664.255717,3323.78,654.5064,599.7855,305.1755,14030.323,0,10.89,90,10.581667,0.781664,13.915255,-0.1783438,-0.3087105,34.067024,16.713554,15.897121,5.798759,1.1648407,2.249446334
0.612135309,0.297688651,0.09017604,362.6806535,31.73833246,6872.752782,2634.426361,3347.353522,672.821223,611.911133,295.509451,10075.37677,0,4.16,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,3.372956208
0.617311388,0.29343877,0.089249842,356.5973402,31.36623461,7025.087077,2658.214217,3417.385325,677.4740127,615.650927,297.4500022,10160.19692,0,5.65,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,1.980095155
0.62060264,0.275342186,0.104055174,324.6362383,39.37214176,6924.329402,2539.043898,3361.007917,640.5808669,577.635997,282.191674,9782.279834,0,5.25,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.579954341
0.604377476,0.273450155,0.122172369,323.0598447,45.28833337,6604.198935,2523.507004,3213.877903,638.1580385,575.4744156,283.1988924,10431.87498,0,5.58,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,2.329523712
0.638236794,0.177807864,0.183955342,197.8819171,67.37204186,6811.560954,2604.930135,3297.652278,613.3616964,538.5780723,283.3726242,12901.07197,0,5.23,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,1.278811454
0.638236794,0.177807864,0.183955342,197.8819171,67.37204186,6811.560954,2604.930135,3297.652278,613.3616964,538.5780723,283.3726242,12901.07197,0,6.43,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,1.630666598
0.612135309,0.297688651,0.09017604,362.6806535,31.73833246,6872.752782,2634.426361,3347.353522,672.821223,611.911133,295.509451,10075.37677,0,6.61,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.512009899
0.617311388,0.29343877,0.089249842,356.5973402,31.36623461,7025.087077,2658.214217,3417.385325,677.4740127,615.650927,297.4500022,10160.19692,0,6.42,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.254791656
0.62060264,0.275342186,0.104055174,324.6362383,39.37214176,6924.329402,2539.043898,3361.007917,640.5808669,577.635997,282.191674,9782.279834,0,5.17,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.01099244
0.604377476,0.273450155,0.122172369,323.0598447,45.28833337,6604.198935,2523.507004,3213.877903,638.1580385,575.4744156,283.1988924,10431.87498,0,6.85,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.01099244
0.638236794,0.177807864,0.183955342,197.8819171,67.37204186,6811.560954,2604.930135,3297.652278,613.3616964,538.5780723,283.3726242,12901.07197,0,4.86,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.01099244
0.638236794,0.177807864,0.183955342,197.8819171,67.37204186,6811.560954,2604.930135,3297.652278,613.3616964,538.5780723,283.3726242,12901.07197,0,7.49,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.548408707
0.612135309,0.297688651,0.09017604,362.6806535,31.73833246,6872.752782,2634.426361,3347.353522,672.821223,611.911133,295.509451,10075.37677,0,6.01,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.199950785
0.617311388,0.29343877,0.089249842,356.5973402,31.36623461,7025.087077,2658.214217,3417.385325,677.4740127,615.650927,297.4500022,10160.19692,0,6.16,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.116961503
0.604377476,0.273450155,0.122172369,323.0598447,45.28833337,6604.198935,2523.507004,3213.877903,638.1580385,575.4744156,283.1988924,10431.87498,0,6.51,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.01710744
0.638236794,0.177807864,0.183955342,197.8819171,67.37204186,6811.560954,2604.930135,3297.652278,613.3616964,538.5780723,283.3726242,12901.07197,0,7.92,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.732829334
0.612135309,0.297688651,0.09017604,362.6806535,31.73833246,6872.752782,2634.426361,3347.353522,672.821223,611.911133,295.509451,10075.37677,0,6.78,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.241688085
0.617311388,0.29343877,0.089249842,356.5973402,31.36623461,7025.087077,2658.214217,3417.385325,677.4740127,615.650927,297.4500022,10160.19692,0,6.47,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.090026385
0.62060264,0.275342186,0.104055174,324.6362383,39.37214176,6924.329402,2539.043898,3361.007917,640.5808669,577.635997,282.191674,9782.279834,0,5.19,90,21.245863,6.3333874,11.95601,24.010519,15.122143,15.624169,7.067569,4.2525787,21.373037,2.5834293,0.008274662
